<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,08/11/18,16:45,6478.8600000,6480.0000000,6478.8600000,6480.0000000,1
GDAX.BTC-USD,1,08/11/18,16:46,6480.0000000,6482.4100000,6480.0000000,6482.4100000,5
GDAX.BTC-USD,1,08/11/18,16:47,6482.4000000,6482.4100000,6482.4000000,6482.4000000,1
GDAX.BTC-USD,1,08/11/18,16:48,6482.4000000,6482.4100000,6482.4000000,6482.4100000,2
GDAX.BTC-USD,1,08/11/18,16:49,6482.4100000,6482.4100000,6481.9900000,6482.0000000,1
GDAX.BTC-USD,1,08/11/18,16:50,6481.9900000,6482.0000000,6477.0700000,6477.0700000,10
GDAX.BTC-USD,1,08/11/18,16:51,6477.0000000,6477.0100000,6476.4700000,6476.4800000,1
GDAX.BTC-USD,1,08/11/18,16:52,6476.4700000,6476.4800000,6476.4700000,6476.4800000,1
GDAX.BTC-USD,1,08/11/18,16:53,6476.4700000,6476.4800000,6475.0900000,6475.1000000,2
GDAX.BTC-USD,1,08/11/18,16:54,6475.0900000,6475.3800000,6474.5100000,6475.3700000,6
GDAX.BTC-USD,1,08/11/18,16:55,6475.3800000,6478.0000000,6475.3700000,6478.0000000,2
GDAX.BTC-USD,1,08/11/18,16:56,6477.2000000,6477.2000000,6477.0000000,6477.0100000,1
GDAX.BTC-USD,1,08/11/18,16:57,6477.0000000,6477.0100000,6477.0000000,6477.0000000,2
GDAX.BTC-USD,1,08/11/18,16:58,6477.0100000,6477.0100000,6476.9400000,6476.9400000,1
GDAX.BTC-USD,1,08/11/18,16:59,6476.9400000,6476.9400000,6476.9300000,6476.9400000,0
GDAX.BTC-USD,1,08/11/18,17:00,6476.9300000,6478.6100000,6476.9300000,6478.2500000,3
GDAX.BTC-USD,1,08/11/18,17:01,6478.2500000,6478.2500000,6476.8500000,6476.8500000,3
GDAX.BTC-USD,1,08/11/18,17:02,6476.8100000,6476.8100000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:03,6475.3800000,6475.3800000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:04,6475.3800000,6475.3800000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:05,6475.3700000,6475.3800000,6475.3700000,6475.3700000,1
GDAX.BTC-USD,1,08/11/18,17:06,6475.3700000,6475.3800000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:07,6475.3800000,6475.3800000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:08,6475.3700000,6475.3800000,6475.3700000,6475.3700000,2
GDAX.BTC-USD,1,08/11/18,17:09,6475.3700000,6475.3800000,6475.3700000,6475.3800000,2
GDAX.BTC-USD,1,08/11/18,17:10,6475.3700000,6475.3800000,6475.3700000,6475.3800000,1
GDAX.BTC-USD,1,08/11/18,17:11,6475.3700000,6475.3800000,6475.0000000,6475.0100000,1
GDAX.BTC-USD,1,08/11/18,17:12,6475.0100000,6475.0100000,6475.0000000,6475.0000000,1
GDAX.BTC-USD,1,08/11/18,17:13,6475.0100000,6475.0100000,6474.5100000,6474.5100000,7
GDAX.BTC-USD,1,08/11/18,17:14,6474.5100000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,17:15,6474.5200000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,17:16,6474.5100000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,17:17,6474.5100000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,17:18,6474.5100000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,17:19,6474.5100000,6474.5200000,6474.5100000,6474.5200000,0
GDAX.BTC-USD,1,08/11/18,17:20,6474.5100000,6474.5200000,6474.5000000,6474.5100000,3
GDAX.BTC-USD,1,08/11/18,17:21,6474.5100000,6474.5100000,6474.5000000,6474.5100000,0
GDAX.BTC-USD,1,08/11/18,17:22,6474.5000000,6474.5100000,6473.5800000,6473.5900000,1
GDAX.BTC-USD,1,08/11/18,17:23,6473.5900000,6473.5900000,6471.0100000,6471.0100000,2
GDAX.BTC-USD,1,08/11/18,17:24,6471.0100000,6471.0100000,6471.0000000,6471.0100000,2
GDAX.BTC-USD,1,08/11/18,17:25,6471.0000000,6471.0100000,6470.6300000,6470.6400000,2
GDAX.BTC-USD,1,08/11/18,17:26,6470.6300000,6470.6400000,6470.6300000,6470.6400000,3
GDAX.BTC-USD,1,08/11/18,17:27,6470.6300000,6471.4100000,6470.6300000,6471.4100000,4
GDAX.BTC-USD,1,08/11/18,17:28,6471.4600000,6476.4600000,6471.4600000,6476.4600000,3
GDAX.BTC-USD,1,08/11/18,17:29,6476.4600000,6476.4600000,6475.6100000,6476.4600000,1
GDAX.BTC-USD,1,08/11/18,17:30,6476.4500000,6479.0000000,6476.4500000,6479.0000000,12
GDAX.BTC-USD,1,08/11/18,17:31,6479.8700000,6482.4200000,6479.8700000,6482.4100000,34
GDAX.BTC-USD,1,08/11/18,17:32,6482.4200000,6485.3300000,6481.5400000,6482.0700000,25
GDAX.BTC-USD,1,08/11/18,17:33,6482.0700000,6483.5700000,6482.0700000,6483.5700000,0
GDAX.BTC-USD,1,08/11/18,17:34,6483.5700000,6487.4300000,6483.5600000,6487.4300000,2
GDAX.BTC-USD,1,08/11/18,17:35,6487.4300000,6490.3400000,6487.4200000,6490.3400000,34
GDAX.BTC-USD,1,08/11/18,17:36,6490.3400000,6490.3400000,6488.1600000,6488.6300000,1
GDAX.BTC-USD,1,08/11/18,17:37,6488.6300000,6488.6400000,6487.2000000,6487.2000000,10
GDAX.BTC-USD,1,08/11/18,17:38,6487.2100000,6487.2100000,6487.2000000,6487.2100000,0
GDAX.BTC-USD,1,08/11/18,17:39,6487.2100000,6487.2100000,6487.2000000,6487.2100000,1
GDAX.BTC-USD,1,08/11/18,17:40,6487.2000000,6487.2100000,6487.0000000,6487.0100000,1
GDAX.BTC-USD,1,08/11/18,17:41,6487.0000000,6487.0100000,6487.0000000,6487.0100000,2
GDAX.BTC-USD,1,08/11/18,17:42,6487.0100000,6487.0100000,6487.0000000,6487.0100000,14
GDAX.BTC-USD,1,08/11/18,17:43,6487.0000000,6487.0100000,6486.0000000,6486.0100000,6
GDAX.BTC-USD,1,08/11/18,17:44,6486.0000000,6486.0100000,6486.0000000,6486.0100000,1
GDAX.BTC-USD,1,08/11/18,17:45,6486.0100000,6486.0100000,6486.0000000,6486.0100000,2
GDAX.BTC-USD,1,08/11/18,17:46,6486.0000000,6486.0100000,6486.0000000,6486.0100000,5
GDAX.BTC-USD,1,08/11/18,17:47,6486.0100000,6486.0100000,6486.0000000,6486.0100000,10
GDAX.BTC-USD,1,08/11/18,17:48,6486.0000000,6486.0100000,6486.0000000,6486.0000000,2
GDAX.BTC-USD,1,08/11/18,17:49,6486.0000000,6486.0100000,6486.0000000,6486.0100000,1
GDAX.BTC-USD,1,08/11/18,17:50,6486.0000000,6486.0100000,6486.0000000,6486.0000000,3
GDAX.BTC-USD,1,08/11/18,17:51,6486.0000000,6486.0100000,6486.0000000,6486.0100000,1
GDAX.BTC-USD,1,08/11/18,17:52,6486.0100000,6486.0100000,6486.0000000,6486.0000000,0
GDAX.BTC-USD,1,08/11/18,17:53,6486.0000000,6486.0100000,6486.0000000,6486.0100000,4
GDAX.BTC-USD,1,08/11/18,17:54,6486.0000000,6486.0100000,6486.0000000,6486.0100000,1
GDAX.BTC-USD,1,08/11/18,17:55,6486.0000000,6486.0100000,6486.0000000,6486.0000000,2
GDAX.BTC-USD,1,08/11/18,17:56,6486.0000000,6486.0100000,6486.0000000,6486.0000000,1
GDAX.BTC-USD,1,08/11/18,17:57,6486.0000000,6486.0100000,6486.0000000,6486.0100000,2
GDAX.BTC-USD,1,08/11/18,17:58,6486.0000000,6486.0100000,6486.0000000,6486.0100000,1
GDAX.BTC-USD,1,08/11/18,17:59,6486.0000000,6486.0100000,6485.9400000,6485.9400000,6
GDAX.BTC-USD,1,08/11/18,18:00,6485.9400000,6485.9500000,6485.9400000,6485.9400000,0
GDAX.BTC-USD,1,08/11/18,18:01,6485.9400000,6485.9500000,6485.9400000,6485.9500000,1
GDAX.BTC-USD,1,08/11/18,18:02,6485.9400000,6486.3900000,6485.9400000,6486.3900000,6
GDAX.BTC-USD,1,08/11/18,18:03,6486.3800000,6486.3900000,6486.3800000,6486.3900000,1
GDAX.BTC-USD,1,08/11/18,18:04,6486.3900000,6486.3900000,6485.9400000,6485.9400000,1
GDAX.BTC-USD,1,08/11/18,18:05,6485.9500000,6485.9500000,6485.9400000,6485.9500000,1
GDAX.BTC-USD,1,08/11/18,18:06,6485.9400000,6485.9500000,6485.9400000,6485.9500000,3
GDAX.BTC-USD,1,08/11/18,18:07,6485.9400000,6485.9500000,6485.9400000,6485.9400000,1
GDAX.BTC-USD,1,08/11/18,18:08,6485.9400000,6485.9500000,6485.9400000,6485.9500000,2
GDAX.BTC-USD,1,08/11/18,18:09,6485.9400000,6485.9500000,6485.9400000,6485.9500000,1
GDAX.BTC-USD,1,08/11/18,18:10,6485.9400000,6485.9500000,6485.9400000,6485.9400000,2
GDAX.BTC-USD,1,08/11/18,18:11,6485.9400000,6485.9500000,6485.0000000,6485.0100000,6
GDAX.BTC-USD,1,08/11/18,18:12,6485.0000000,6485.0100000,6482.0000000,6482.0100000,2
GDAX.BTC-USD,1,08/11/18,18:13,6482.0000000,6482.0100000,6482.0000000,6482.0100000,3
GDAX.BTC-USD,1,08/11/18,18:14,6482.0100000,6482.0100000,6482.0000000,6482.0100000,2
GDAX.BTC-USD,1,08/11/18,18:15,6482.0100000,6482.0100000,6482.0000000,6482.0100000,1
GDAX.BTC-USD,1,08/11/18,18:16,6482.0100000,6482.0100000,6480.0000000,6480.0000000,8
GDAX.BTC-USD,1,08/11/18,18:17,6480.0100000,6480.0100000,6480.0000000,6480.0100000,4
GDAX.BTC-USD,1,08/11/18,18:18,6480.0000000,6480.0100000,6479.0000000,6479.0100000,5
GDAX.BTC-USD,1,08/11/18,18:19,6479.0000000,6479.0100000,6479.0000000,6479.0100000,2
GDAX.BTC-USD,1,08/11/18,18:20,6479.0100000,6479.0100000,6479.0000000,6479.0100000,2
GDAX.BTC-USD,1,08/11/18,18:21,6479.0000000,6479.0100000,6479.0000000,6479.0000000,4
GDAX.BTC-USD,1,08/11/18,18:22,6479.0100000,6479.0100000,6475.0100000,6475.0100000,4
GDAX.BTC-USD,1,08/11/18,18:23,6475.0000000,6475.0100000,6474.5100000,6474.5100000,4
GDAX.BTC-USD,1,08/11/18,18:24,6474.5100000,6474.5200000,6474.5100000,6474.5200000,1
GDAX.BTC-USD,1,08/11/18,18:25,6474.5100000,6474.5100000,6470.6500000,6470.6600000,3
GDAX.BTC-USD,1,08/11/18,18:26,6470.6500000,6470.6600000,6470.6500000,6470.6500000,1
GDAX.BTC-USD,1,08/11/18,18:27,6470.6500000,6470.6600000,6470.6500000,6470.6600000,1
GDAX.BTC-USD,1,08/11/18,18:28,6470.6500000,6470.6600000,6470.6500000,6470.6600000,0
GDAX.BTC-USD,1,08/11/18,18:29,6470.6500000,6470.6600000,6468.0000000,6468.0100000,12
GDAX.BTC-USD,1,08/11/18,18:30,6468.0000000,6468.0100000,6467.8600000,6467.8700000,2
GDAX.BTC-USD,1,08/11/18,18:31,6467.8700000,6467.8700000,6467.8600000,6467.8700000,0
GDAX.BTC-USD,1,08/11/18,18:32,6467.8600000,6467.8700000,6467.8600000,6467.8700000,3
GDAX.BTC-USD,1,08/11/18,18:33,6467.8600000,6467.8700000,6467.8600000,6467.8700000,18
GDAX.BTC-USD,1,08/11/18,18:34,6467.8600000,6468.0000000,6467.8600000,6468.0000000,3
GDAX.BTC-USD,1,08/11/18,18:35,6467.9900000,6468.0000000,6467.9900000,6468.0000000,2
GDAX.BTC-USD,1,08/11/18,18:36,6467.9900000,6468.0000000,6467.9900000,6468.0000000,1
GDAX.BTC-USD,1,08/11/18,18:37,6467.9900000,6468.3500000,6467.9900000,6468.3400000,2
GDAX.BTC-USD,1,08/11/18,18:38,6468.3500000,6468.9900000,6468.3400000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:39,6468.9900000,6468.9900000,6468.9800000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:40,6468.9900000,6468.9900000,6468.9800000,6468.9900000,3
GDAX.BTC-USD,1,08/11/18,18:41,6468.9800000,6468.9900000,6468.9800000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:42,6468.9800000,6468.9900000,6468.9800000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:43,6468.9900000,6468.9900000,6468.9800000,6468.9800000,3
GDAX.BTC-USD,1,08/11/18,18:44,6468.9900000,6468.9900000,6468.9800000,6468.9900000,2
GDAX.BTC-USD,1,08/11/18,18:45,6468.9800000,6468.9900000,6468.9800000,6468.9900000,2
GDAX.BTC-USD,1,08/11/18,18:46,6468.9800000,6468.9900000,6468.9800000,6468.9800000,0
GDAX.BTC-USD,1,08/11/18,18:47,6468.9900000,6468.9900000,6468.9800000,6468.9900000,2
GDAX.BTC-USD,1,08/11/18,18:48,6468.9900000,6468.9900000,6468.9800000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:49,6468.9800000,6468.9900000,6468.9800000,6468.9800000,1
GDAX.BTC-USD,1,08/11/18,18:50,6468.9800000,6468.9900000,6468.9800000,6468.9900000,2
GDAX.BTC-USD,1,08/11/18,18:51,6468.9900000,6468.9900000,6468.9800000,6468.9900000,2
GDAX.BTC-USD,1,08/11/18,18:52,6468.9800000,6468.9900000,6468.9800000,6468.9800000,2
GDAX.BTC-USD,1,08/11/18,18:53,6468.9800000,6468.9900000,6468.9800000,6468.9900000,3
GDAX.BTC-USD,1,08/11/18,18:54,6468.9900000,6468.9900000,6467.9900000,6468.0000000,2
GDAX.BTC-USD,1,08/11/18,18:55,6467.9900000,6468.9900000,6467.9900000,6468.9900000,7
GDAX.BTC-USD,1,08/11/18,18:56,6468.9800000,6468.9900000,6468.9800000,6468.9800000,4
GDAX.BTC-USD,1,08/11/18,18:57,6468.9900000,6468.9900000,6468.9800000,6468.9900000,1
GDAX.BTC-USD,1,08/11/18,18:58,6468.9800000,6468.9900000,6468.9800000,6468.9900000,5
GDAX.BTC-USD,1,08/11/18,18:59,6468.9800000,6468.9900000,6464.0000000,6464.0100000,20
GDAX.BTC-USD,1,08/11/18,19:00,6464.0000000,6464.0100000,6462.2600000,6462.2700000,12
GDAX.BTC-USD,1,08/11/18,19:01,6462.2700000,6462.2700000,6461.4700000,6461.4800000,7
GDAX.BTC-USD,1,08/11/18,19:02,6461.4700000,6461.4800000,6452.2800000,6452.2900000,39
GDAX.BTC-USD,1,08/11/18,19:03,6452.2800000,6452.2900000,6401.0000000,6404.0000000,334
GDAX.BTC-USD,1,08/11/18,19:04,6403.9900000,6404.0000000,6388.0000000,6397.1400000,190
GDAX.BTC-USD,1,08/11/18,19:05,6398.0000000,6422.4700000,6397.9900000,6417.1000000,53
GDAX.BTC-USD,1,08/11/18,19:06,6417.0900000,6423.0000000,6417.0100000,6420.0700000,107
GDAX.BTC-USD,1,08/11/18,19:07,6420.9500000,6421.4700000,6415.3800000,6415.3800000,8
GDAX.BTC-USD,1,08/11/18,19:08,6415.3800000,6420.4800000,6415.3800000,6420.4700000,11
GDAX.BTC-USD,1,08/11/18,19:09,6420.4700000,6420.8400000,6420.4700000,6420.8400000,0
GDAX.BTC-USD,1,08/11/18,19:10,6420.8400000,6421.0000000,6417.2300000,6417.2300000,42
GDAX.BTC-USD,1,08/11/18,19:11,6417.2400000,6420.7400000,6417.2300000,6420.7300000,4
GDAX.BTC-USD,1,08/11/18,19:12,6420.7300000,6429.3200000,6420.7300000,6429.3200000,7
GDAX.BTC-USD,1,08/11/18,19:13,6429.3800000,6429.3900000,6425.0000000,6425.0100000,5
GDAX.BTC-USD,1,08/11/18,19:14,6425.0000000,6425.0000000,6424.0100000,6425.0000000,0
GDAX.BTC-USD,1,08/11/18,19:15,6424.9900000,6425.0000000,6422.7900000,6422.7900000,3
GDAX.BTC-USD,1,08/11/18,19:16,6422.0000000,6422.0000000,6419.0000000,6420.0000000,17
GDAX.BTC-USD,1,08/11/18,19:17,6420.0000000,6420.0000000,6419.9900000,6420.0000000,6
GDAX.BTC-USD,1,08/11/18,19:18,6419.9900000,6420.0000000,6419.9900000,6419.9900000,3
GDAX.BTC-USD,1,08/11/18,19:19,6419.9900000,6420.0000000,6417.7200000,6417.7200000,2
GDAX.BTC-USD,1,08/11/18,19:20,6417.7300000,6417.7300000,6417.2300000,6417.2300000,6
GDAX.BTC-USD,1,08/11/18,19:21,6417.2300000,6417.2400000,6417.2300000,6417.2300000,26
GDAX.BTC-USD,1,08/11/18,19:22,6417.2300000,6417.2300000,6406.0000000,6406.0000000,14
GDAX.BTC-USD,1,08/11/18,19:23,6406.0000000,6411.0000000,6403.2500000,6411.0000000,16
GDAX.BTC-USD,1,08/11/18,19:24,6410.9900000,6411.0000000,6410.9900000,6411.0000000,2
GDAX.BTC-USD,1,08/11/18,19:25,6411.0000000,6415.0000000,6410.9900000,6415.0000000,11
GDAX.BTC-USD,1,08/11/18,19:26,6415.0000000,6415.0000000,6413.9900000,6414.0000000,25
GDAX.BTC-USD,1,08/11/18,19:27,6414.0000000,6414.0000000,6413.9900000,6413.9900000,3
GDAX.BTC-USD,1,08/11/18,19:28,6413.9900000,6417.2400000,6413.9900000,6417.2400000,7
GDAX.BTC-USD,1,08/11/18,19:29,6417.8000000,6420.4800000,6417.2400000,6417.2400000,16
GDAX.BTC-USD,1,08/11/18,19:30,6417.2300000,6417.2400000,6417.2300000,6417.2400000,2
GDAX.BTC-USD,1,08/11/18,19:31,6417.2300000,6420.3200000,6417.2300000,6420.3100000,4
GDAX.BTC-USD,1,08/11/18,19:32,6420.3100000,6423.0000000,6420.3100000,6423.0000000,15
GDAX.BTC-USD,1,08/11/18,19:33,6423.0000000,6423.0000000,6421.0000000,6421.0100000,3
GDAX.BTC-USD,1,08/11/18,19:34,6421.0100000,6421.0100000,6421.0000000,6421.0100000,1
GDAX.BTC-USD,1,08/11/18,19:35,6421.0000000,6421.0100000,6421.0000000,6421.0100000,3
GDAX.BTC-USD,1,08/11/18,19:36,6421.0000000,6421.0100000,6421.0000000,6421.0000000,1
GDAX.BTC-USD,1,08/11/18,19:37,6421.0000000,6421.0000000,6418.0500000,6418.0500000,10
GDAX.BTC-USD,1,08/11/18,19:38,6418.0500000,6418.0500000,6412.4100000,6412.4200000,4
GDAX.BTC-USD,1,08/11/18,19:39,6412.4100000,6412.4200000,6411.9400000,6412.4200000,1
GDAX.BTC-USD,1,08/11/18,19:40,6412.4200000,6412.4200000,6412.4100000,6412.4200000,2
GDAX.BTC-USD,1,08/11/18,19:41,6412.4200000,6412.4200000,6412.4100000,6412.4200000,6
GDAX.BTC-USD,1,08/11/18,19:42,6412.4100000,6413.0000000,6412.4100000,6413.0000000,13
GDAX.BTC-USD,1,08/11/18,19:43,6413.0000000,6417.9900000,6412.9900000,6417.9900000,2
GDAX.BTC-USD,1,08/11/18,19:44,6417.9900000,6418.0000000,6417.9900000,6418.0000000,2
GDAX.BTC-USD,1,08/11/18,19:45,6418.0000000,6418.0000000,6417.2300000,6417.2300000,2
GDAX.BTC-USD,1,08/11/18,19:46,6417.2300000,6417.2400000,6415.1200000,6415.1300000,4
GDAX.BTC-USD,1,08/11/18,19:47,6415.1300000,6417.0000000,6415.1200000,6417.0000000,2
GDAX.BTC-USD,1,08/11/18,19:48,6416.9900000,6420.4800000,6416.9900000,6419.4200000,36
GDAX.BTC-USD,1,08/11/18,19:49,6417.8700000,6417.8700000,6417.0600000,6417.0700000,2
GDAX.BTC-USD,1,08/11/18,19:50,6417.0600000,6417.0700000,6417.0600000,6417.0700000,1
GDAX.BTC-USD,1,08/11/18,19:51,6417.0600000,6417.0700000,6417.0600000,6417.0700000,4
GDAX.BTC-USD,1,08/11/18,19:52,6417.0600000,6417.0700000,6417.0600000,6417.0700000,3
GDAX.BTC-USD,1,08/11/18,19:53,6417.0700000,6417.0700000,6417.0600000,6417.0700000,3
GDAX.BTC-USD,1,08/11/18,19:54,6417.0700000,6417.0700000,6417.0600000,6417.0600000,1
GDAX.BTC-USD,1,08/11/18,19:55,6417.0600000,6417.0700000,6417.0600000,6417.0600000,2
GDAX.BTC-USD,1,08/11/18,19:56,6417.0600000,6423.2400000,6417.0600000,6423.2400000,2
GDAX.BTC-USD,1,08/11/18,19:57,6423.2400000,6423.2400000,6419.0100000,6419.0100000,12
GDAX.BTC-USD,1,08/11/18,19:58,6419.0000000,6420.2900000,6418.9200000,6420.2900000,1
GDAX.BTC-USD,1,08/11/18,19:59,6420.2800000,6431.1400000,6420.2800000,6427.7000000,73
GDAX.BTC-USD,1,08/11/18,20:00,6427.7000000,6431.4700000,6425.0100000,6427.0200000,43
GDAX.BTC-USD,1,08/11/18,20:01,6427.0200000,6427.0200000,6427.0100000,6427.0200000,1
GDAX.BTC-USD,1,08/11/18,20:02,6427.0100000,6427.0200000,6427.0100000,6427.0100000,1
GDAX.BTC-USD,1,08/11/18,20:03,6427.0200000,6427.0200000,6427.0100000,6427.0200000,3
GDAX.BTC-USD,1,08/11/18,20:04,6427.0100000,6427.0200000,6427.0100000,6427.0100000,1
GDAX.BTC-USD,1,08/11/18,20:05,6427.0200000,6427.0200000,6427.0000000,6427.0100000,5
GDAX.BTC-USD,1,08/11/18,20:06,6427.0000000,6427.0100000,6427.0000000,6427.0000000,2
GDAX.BTC-USD,1,08/11/18,20:07,6427.0100000,6427.0100000,6426.9900000,6427.0000000,2
GDAX.BTC-USD,1,08/11/18,20:08,6426.9900000,6427.0000000,6420.2800000,6420.2900000,1
GDAX.BTC-USD,1,08/11/18,20:09,6420.2900000,6420.3000000,6419.5700000,6419.5800000,2
GDAX.BTC-USD,1,08/11/18,20:10,6419.5800000,6419.5800000,6419.5700000,6419.5800000,3
GDAX.BTC-USD,1,08/11/18,20:11,6419.5700000,6419.5800000,6418.9100000,6418.9200000,1
GDAX.BTC-USD,1,08/11/18,20:12,6418.9100000,6418.9200000,6418.9100000,6418.9200000,1
GDAX.BTC-USD,1,08/11/18,20:13,6418.9200000,6418.9200000,6418.7500000,6418.7600000,6
GDAX.BTC-USD,1,08/11/18,20:14,6418.7500000,6418.7600000,6418.7500000,6418.7600000,2
GDAX.BTC-USD,1,08/11/18,20:15,6418.7500000,6418.7600000,6418.7500000,6418.7600000,2
GDAX.BTC-USD,1,08/11/18,20:16,6418.7500000,6418.7600000,6417.2700000,6417.2800000,3
GDAX.BTC-USD,1,08/11/18,20:17,6417.2700000,6417.2800000,6417.2700000,6417.2800000,2
GDAX.BTC-USD,1,08/11/18,20:18,6417.2700000,6417.2800000,6416.0100000,6416.8800000,7
GDAX.BTC-USD,1,08/11/18,20:19,6416.8900000,6416.9000000,6416.8800000,6416.8900000,1
GDAX.BTC-USD,1,08/11/18,20:20,6416.9000000,6416.9000000,6416.8900000,6416.8900000,1
GDAX.BTC-USD,1,08/11/18,20:21,6416.8900000,6416.9000000,6416.3600000,6416.3600000,3
GDAX.BTC-USD,1,08/11/18,20:22,6416.3500000,6416.3600000,6415.0000000,6415.0100000,3
GDAX.BTC-USD,1,08/11/18,20:23,6415.0100000,6415.0100000,6415.0000000,6415.0000000,2
GDAX.BTC-USD,1,08/11/18,20:24,6415.0000000,6415.0000000,6408.8800000,6408.8900000,5
GDAX.BTC-USD,1,08/11/18,20:25,6408.8900000,6410.0200000,6408.8800000,6410.0200000,11
GDAX.BTC-USD,1,08/11/18,20:26,6410.0200000,6410.0200000,6410.0100000,6410.0100000,1
GDAX.BTC-USD,1,08/11/18,20:27,6410.0100000,6410.0200000,6410.0100000,6410.0100000,3
GDAX.BTC-USD,1,08/11/18,20:28,6410.0200000,6410.0200000,6410.0100000,6410.0100000,2
GDAX.BTC-USD,1,08/11/18,20:29,6410.0200000,6410.0200000,6410.0100000,6410.0100000,2
GDAX.BTC-USD,1,08/11/18,20:30,6410.0200000,6410.0200000,6410.0100000,6410.0200000,1
GDAX.BTC-USD,1,08/11/18,20:31,6410.0200000,6410.0200000,6410.0100000,6410.0200000,5
GDAX.BTC-USD,1,08/11/18,20:32,6410.0100000,6412.9900000,6410.0100000,6412.9900000,8
GDAX.BTC-USD,1,08/11/18,20:33,6412.9900000,6413.0000000,6412.9800000,6413.0000000,1
GDAX.BTC-USD,1,08/11/18,20:34,6412.9900000,6413.0000000,6412.9900000,6413.0000000,5
GDAX.BTC-USD,1,08/11/18,20:35,6412.9900000,6414.0300000,6412.9900000,6414.0300000,4
GDAX.BTC-USD,1,08/11/18,20:36,6414.0200000,6414.1200000,6414.0200000,6414.1200000,1
GDAX.BTC-USD,1,08/11/18,20:37,6414.1200000,6414.1200000,6414.1100000,6414.1200000,6
GDAX.BTC-USD,1,08/11/18,20:38,6414.1100000,6415.5300000,6414.1100000,6415.5200000,2
GDAX.BTC-USD,1,08/11/18,20:39,6415.5300000,6416.9000000,6415.5300000,6416.9000000,1
GDAX.BTC-USD,1,08/11/18,20:40,6416.9000000,6416.9000000,6416.8900000,6416.9000000,1
GDAX.BTC-USD,1,08/11/18,20:41,6416.9000000,6421.8900000,6416.8900000,6421.8900000,2
GDAX.BTC-USD,1,08/11/18,20:42,6421.8900000,6422.5900000,6421.8800000,6422.5900000,2
GDAX.BTC-USD,1,08/11/18,20:43,6422.5900000,6422.5900000,6422.5800000,6422.5900000,5
GDAX.BTC-USD,1,08/11/18,20:44,6422.5800000,6422.5900000,6422.5800000,6422.5900000,1
GDAX.BTC-USD,1,08/11/18,20:45,6422.5800000,6422.5900000,6419.7100000,6419.7200000,11
GDAX.BTC-USD,1,08/11/18,20:46,6419.7100000,6422.5800000,6419.7100000,6422.4900000,8
GDAX.BTC-USD,1,08/11/18,20:47,6421.6400000,6422.5900000,6421.5500000,6422.5900000,3
GDAX.BTC-USD,1,08/11/18,20:48,6422.5900000,6422.5900000,6422.5800000,6422.5900000,3
GDAX.BTC-USD,1,08/11/18,20:49,6422.5800000,6424.0000000,6422.5800000,6424.0000000,1
GDAX.BTC-USD,1,08/11/18,20:50,6424.0000000,6424.0000000,6423.9900000,6424.0000000,2
GDAX.BTC-USD,1,08/11/18,20:51,6423.9900000,6424.0000000,6423.9900000,6424.0000000,3
GDAX.BTC-USD,1,08/11/18,20:52,6423.9900000,6424.0000000,6423.9900000,6423.9900000,3
GDAX.BTC-USD,1,08/11/18,20:53,6424.0000000,6424.0000000,6423.9900000,6424.0000000,2
GDAX.BTC-USD,1,08/11/18,20:54,6424.0000000,6424.0000000,6423.9900000,6424.0000000,3
GDAX.BTC-USD,1,08/11/18,20:55,6423.9900000,6424.0000000,6423.9900000,6424.0000000,3
GDAX.BTC-USD,1,08/11/18,20:56,6423.9900000,6424.0000000,6423.9900000,6424.0000000,1
GDAX.BTC-USD,1,08/11/18,20:57,6424.0000000,6424.1600000,6423.9900000,6424.1500000,1
GDAX.BTC-USD,1,08/11/18,20:58,6424.1600000,6424.1600000,6424.1500000,6424.1600000,2
GDAX.BTC-USD,1,08/11/18,20:59,6424.1500000,6424.1600000,6424.1500000,6424.1600000,6
GDAX.BTC-USD,1,08/11/18,21:00,6424.1500000,6424.1600000,6424.1500000,6424.1600000,4
GDAX.BTC-USD,1,08/11/18,21:01,6424.1600000,6424.1600000,6424.1500000,6424.1600000,2
GDAX.BTC-USD,1,08/11/18,21:02,6424.1500000,6426.0000000,6424.1500000,6426.0000000,1
